3.788	4.715	10.608
3.788	4.479	10.608
3.553	4.244	10.608
3.004	4.009	10.608
2.455	3.93	10.765
1.827	3.773	10.844
1.278	3.616	11.079
0.729	3.538	11.079
0.415	3.303	11.001
0.101	3.067	10.844
-0.212	2.753	10.687
-0.683	2.596	10.452
-1.31	2.596	10.295
-1.938	2.596	10.138
-2.723	2.518	9.981
-3.35	2.361	9.824
-3.978	2.204	9.667
-4.449	1.969	9.51
-4.841	1.655	9.589
-5.076	1.341	9.745
-5.233	1.027	9.981
-5.312	0.714	10.138
-5.233	0.557	10.373
-5.076	0.557	10.608
-4.841	0.557	10.844
-4.292	0.714	11.079
-3.664	0.792	11.393
-2.958	1.027	11.785
-2.173	1.263	12.099
-1.467	1.655	12.413
-0.761	2.126	12.648
-0.134	2.518	12.962
0.336	2.91	13.119
0.65	3.459	13.354
0.807	4.009	13.354
0.807	4.558	13.197
0.572	4.95	12.805
0.336	5.342	12.334
0.101	5.499	11.707
-0.134	5.499	11.001
-0.29	5.421	10.295
-0.369	5.264	9.667
-0.526	4.872	9.039
-0.604	4.558	8.333
-0.683	4.087	7.784
-0.761	3.773	7.392
-0.761	3.224	7.156
-0.84	2.832	7.392
-0.84	2.44	7.941
-1.075	2.126	8.569
-1.232	1.89	9.118
-1.389	1.733	9.745
-1.546	1.42	10.216
-1.86	1.106	10.452
-2.173	0.792	10.608
-2.487	0.635	10.53
-2.644	0.635	10.373
-2.801	0.714	10.059
-2.723	0.87	9.667
-2.566	1.027	9.196
-2.33	1.184	8.882
-2.095	1.498	8.569
-1.781	1.89	8.176
-1.467	2.204	8.098
-1.075	2.675	7.941
-0.84	2.989	7.941
-0.683	3.146	7.941
-0.447	3.459	7.941
-0.369	3.538	8.019
-0.29	3.459	8.098
-0.29	3.459	8.255
-0.369	3.459	8.49
-0.447	3.459	8.725
-0.447	3.381	8.882
-0.369	3.459	9.118
-0.29	3.616	9.196
-0.055	3.852	9.275
0.101	4.244	9.353
0.179	4.715	9.353
0.179	5.107	9.432
0.022	5.499	9.667
-0.055	5.735	9.902
-0.212	5.892	10.216
-0.447	5.97	10.452
-0.604	5.813	10.687
-0.447	5.499	11.079
-0.212	5.029	11.628
0.022	4.479	12.413
0.258	3.93	13.276
0.493	3.381	14.06
0.572	3.067	14.61
0.493	2.832	15.002
0.415	2.753	15.08
0.336	2.753	14.767
0.179	2.832	14.139
-0.055	2.753	13.354
-0.369	2.832	12.413
-0.761	2.989	11.315
-1.075	3.067	10.216
-1.389	3.146	9.118
-1.703	3.067	8.098
-1.938	2.989	7.392
-2.095	2.832	6.843
-2.33	2.675	6.686
-2.487	2.518	6.764
-2.566	2.44	7.078
-2.644	2.283	7.706
-2.566	2.204	8.333
-2.33	1.969	9.039
-2.016	1.89	9.667
-1.546	1.812	10.216
-1.075	1.655	10.765
-0.604	1.577	10.922
-0.212	1.655	11.001
0.022	1.733	10.844
0.179	1.89	10.608
0.258	2.126	10.216
0.336	2.283	9.667
0.258	2.44	8.804
0.258	2.596	8.019
0.336	2.91	7.313
0.415	3.146	6.686
0.572	3.459	6.293
0.729	3.695	5.98
0.964	3.773	5.744
1.278	3.773	5.823
1.67	3.616	6.058
1.984	3.303	6.529
2.219	2.91	7.235
2.455	2.596	8.255
2.533	2.283	9.275
2.611	2.126	10.295
2.376	2.047	11.079
2.141	1.812	11.707
1.748	1.733	12.099
1.513	1.655	12.099
1.121	1.498	11.785
0.807	1.498	11.315
0.336	1.498	10.608
0.022	1.577	9.824
-0.369	1.655	9.196
-0.604	1.812	8.333
