-4.619995	-28.979996	-12.0
-4.799988	-32.579987	-12.299988
-5.399994	-36.36	-12.359985
-5.519989	-39.78	-13.019989
-5.7599945	-39.95999	-13.5
-6.119995	-39.78	-13.5
-6.0	-39.65999	-14.099991
-6.4799957	-39.179993	-13.799988
-6.719986	-38.64	-13.679993
-6.6599884	-38.15999	-13.73999
-6.599991	-37.86	-13.439987
-6.779999	-37.86	-13.2599945
-6.6599884	-38.15999	-13.319992
-6.899994	-37.979996	-13.139999
-7.6799927	-37.73999	-13.559998
-7.8599854	-37.01999	-13.919998
-8.459991	-36.23999	-14.039993
-9.0	-35.64	-14.399994
-9.119995	-35.219986	-14.279999
-9.479996	-34.92	-14.399994
-9.659988	-33.95999	-14.519989
-10.199997	-33.299988	-15.0
-10.199997	-32.51999	-15.23999
-10.079987	-31.679993	-15.479996
-10.319992	-31.14	-15.959991
-10.37999	-30.719986	-16.019989
-10.559998	-29.759995	-16.259995
-11.159988	-29.159988	-16.73999
-11.519989	-28.619995	-16.619995
-11.579987	-27.959991	-16.619995
-11.579987	-27.419998	-16.5
-11.399994	-26.579987	-15.899994
-11.039993	-25.859985	-16.019989
-11.159988	-25.5	-15.839996
-11.159988	-25.259995	-16.14
-11.159988	-25.259995	-16.14
-11.339996	-25.439987	-16.14
-10.979996	-25.14	-16.199997
-10.919998	-24.719986	-15.779999
-10.919998	-24.119995	-15.779999
-10.619995	-23.279999	-15.599991
-10.37999	-22.799988	-15.599991
-10.319992	-23.039993	-15.599991
-10.199997	-23.339996	-15.179993
-10.139999	-23.159988	-15.119995
-10.199997	-23.159988	-15.179993
-10.079987	-22.37999	-15.179993
-10.019989	-22.14	-15.299988
-10.139999	-22.079987	-15.179993
-10.2599945	-21.659988	-15.059998
-10.2599945	-21.719986	-15.0
-10.2599945	-21.779999	-15.059998
-10.37999	-22.259995	-14.819992
-10.2599945	-22.859985	-14.939987
-9.839996	-22.679993	-14.939987
-9.719986	-22.37999	-14.939987
-8.939987	-21.839996	-14.939987
-8.519989	-21.359985	-14.579987
-8.579987	-21.179993	-14.219986
-8.099991	-21.419998	-14.159988
-8.339996	-21.659988	-14.039993
-8.039993	-21.659988	-14.039993
-7.619995	-22.14	-14.219986
-7.619995	-21.659988	-14.159988
-7.0799866	-21.359985	-13.919998
-7.2599945	-21.419998	-13.37999
-6.9599915	-21.299988	-13.559998
-6.9599915	-21.59999	-13.5
-6.779999	-21.539993	-13.679993
-6.5399933	-21.719986	-14.039993
-6.779999	-21.659988	-13.679993
-6.8399963	-21.59999	-13.679993
-6.9599915	-21.779999	-13.319992
-6.5399933	-21.539993	-13.319992
-7.019989	-21.779999	-13.319992
-6.779999	-21.839996	-13.139999
-6.779999	-22.019989	-13.199997
-7.019989	-22.199997	-13.019989
-6.4799957	-21.419998	-13.139999
-6.299988	-21.059998	-12.899994
-6.1799927	-20.87999	-12.479996
-6.3599854	-20.579987	-12.0
-6.779999	-20.579987	-11.699997
-7.2599945	-20.159988	-11.339996
-7.919998	-20.039993	-11.699997
-7.8599854	-20.039993	-11.7599945
-7.9799957	-20.159988	-11.519989
-8.159988	-20.459991	-11.639999
-8.219986	-20.159988	-11.579987
-8.639999	-19.919998	-11.459991
-8.399994	-19.859985	-11.519989
-7.9799957	-19.799988	-11.699997
-7.919998	-19.679993	-11.519989
-7.919998	-19.439987	-11.579987
-8.159988	-19.259995	-11.459991
-8.279999	-19.14	-11.459991
-7.799988	-18.659988	-11.339996
-7.5599976	-17.939987	-11.579987
-7.8599854	-17.819992	-11.699997
-8.039993	-17.579987	-11.87999
-8.099991	-18.23999	-12.299988
-8.219986	-18.539993	-12.0
-8.219986	-18.23999	-11.7599945
-7.919998	-18.23999	-11.339996
-8.159988	-17.759995	-10.859985
-8.459991	-17.64	-10.859985
-7.9799957	-17.87999	-10.619995
-8.099991	-17.759995	-11.039993
-8.159988	-17.939987	-11.219986
-7.799988	-18.359985	-11.279999
-7.8599854	-18.479996	-11.639999
-8.099991	-18.299988	-11.219986
-7.919998	-18.299988	-11.219986
-7.73999	-18.119995	-11.459991
-8.099991	-17.699997	-11.939987
-8.039993	-18.059998	-12.299988
-8.039993	-18.23999	-12.719986
-8.039993	-18.059998	-12.839996
-7.8599854	-18.179993	-12.419998
