-12.779999	-3.6599884	-45.59999
-12.059998	-4.0799866	-45.839996
-11.519989	-3.8399963	-45.78
-11.099991	-4.1399994	-44.87999
-11.099991	-3.5999908	-44.939987
-10.799988	-2.8799896	-44.87999
-11.219986	-2.699997	-45.059998
-11.699997	-2.4599915	-45.59999
-11.939987	-2.9399872	-45.23999
-12.599991	-3.0599976	-45.059998
-12.479996	-2.819992	-45.059998
-12.299988	-2.399994	-45.0
-11.819992	-1.9799957	-44.939987
-11.399994	-1.7999878	-45.539993
-11.579987	-1.3199921	-45.36
-12.0	-1.7999878	-45.0
-12.119995	-1.6799927	-44.939987
-12.299988	-1.5	-44.15999
-11.7599945	-1.9199982	-43.799988
-11.399994	-1.5599976	-43.799988
-11.459991	-1.3199921	-43.86
-11.279999	-1.4399872	-44.579987
-11.7599945	-1.7399902	-44.939987
-11.819992	-1.6199951	-45.23999
-11.87999	-1.7999878	-45.23999
-11.939987	-2.0999908	-44.759995
-12.179993	-1.9799957	-44.699997
-12.359985	-2.399994	-44.699997
-12.659988	-2.6399994	-44.28
-12.599991	-2.4599915	-44.45999
-12.0	-2.3399963	-44.45999
-12.059998	-2.399994	-44.219986
-12.059998	-2.819992	-44.51999
-12.599991	-3.0599976	-44.399994
-12.779999	-3.5399933	-44.09999
-12.839996	-3.8399963	-44.219986
-12.719986	-3.6599884	-43.979996
-12.479996	-3.6599884	-43.979996
-12.959991	-3.7799988	-44.09999
-12.599991	-3.3599854	-44.219986
-12.479996	-3.6599884	-44.819992
-12.539993	-3.9599915	-44.87999
-11.87999	-3.5399933	-45.479996
-11.939987	-3.2999878	-45.42
-11.639999	-2.8799896	-45.36
-11.639999	-2.8799896	-45.65999
-11.939987	-3.2999878	-45.59999
-11.519989	-3.5399933	-45.42
-11.699997	-4.019989	-45.179993
-11.159988	-3.6599884	-45.23999
-10.979996	-3.5999908	-45.059998
-10.979996	-4.019989	-45.42
-10.679993	-3.899994	-45.479996
-10.919998	-4.0799866	-45.059998
-10.559998	-4.1399994	-45.36
-10.979996	-3.7799988	-45.059998
-11.159988	-4.2599945	-44.759995
-11.579987	-3.899994	-44.87999
-12.359985	-4.0799866	-44.51999
-12.419998	-4.2599945	-44.699997
-13.199997	-4.199997	-44.579987
-13.2599945	-4.799988	-44.09999
